date,zone,supply_area,day_of_week,time_of_supply,hours_of_supply,population_served,demand_forecast_m3,actual_consumption_m3,price_per_litre,pipe_leakage_m3,complaints_received,rainfall_mm
2024-06-28,Central,Area 5,Friday,Morning,12,14180,927,907.0837183216586,0.14968131069748278,67,6,12.836233860280355
2024-06-29,Western,Area 6,Saturday,Morning,12,13895,871,843.1219575501169,0.1454282242575232,63,5,11.038182739461954
2024-06-30,Western,Area 2,Sunday,Morning,12,14363,805,838.7093184907756,0.1417173378391323,63,3,7.423670647651113
2024-07-01,Central,Area 1,Monday,Afternoon,12,14968,862,902.4887797049838,0.14454805211697394,68,6,8.985408203305516
2024-07-02,Central,Area 6,Tuesday,Morning,12,14430,829,863.9701258387905,0.144468673073712,53,4,11.498321200786707
2024-07-03,Central,Area 6,Wednesday,Morning,12,15943,790,782.5669626318889,0.15770372214464337,58,2,9.319484874996203
2024-07-04,Central,Area 5,Thursday,Afternoon,12,14781,784,748.9009574765518,0.1427066992608548,61,8,5.670735120624856
2024-07-05,Central,Area 3,Friday,Morning,12,15232,714,729.4010725976652,0.14686700760500132,63,5,5.58069103542409
2024-07-06,Southern,Area 6,Saturday,Morning,12,15540,675,703.4461742744076,0.1488973180284861,65,5,4.547190660215817
2024-07-07,Southern,Area 2,Sunday,Morning,12,14796,722,701.0903394793168,0.1433771523870574,63,4,0.0
2024-07-08,Southern,Area 1,Monday,Morning,12,15028,625,619.6298552353221,0.14244576342768747,67,3,0.17842608966838647
2024-07-09,Southern,Area 2,Tuesday,Afternoon,12,15025,620,605.9150543018226,0.12945825990946033,55,4,0.0
2024-07-10,Southern,Area 5,Wednesday,Afternoon,12,14665,541,546.3653719444383,0.14531994842526869,59,4,0.3207475675083913
2024-07-11,Central,Area 4,Thursday,Afternoon,12,15225,590,589.8598743923375,0.14641931024034707,61,5,0.0
2024-07-12,Western,Area 3,Friday,Morning,12,15255,516,523.5532709130227,0.14365453880234708,63,4,7.456039315024189
2024-07-13,Central,Area 6,Saturday,Afternoon,12,14747,586,579.8639198420271,0.1519753069297331,51,3,5.805957472626977
2024-07-14,Western,Area 1,Sunday,Morning,12,15276,651,634.4856404725931,0.14666694234452385,62,3,5.334265800730238
2024-07-15,Central,Area 4,Monday,Afternoon,12,13351,516,496.6278462688342,0.14047308136462028,56,4,5.370199495260773
2024-07-16,Southern,Area 4,Tuesday,Afternoon,12,14785,615,638.0984536561047,0.1505756131764678,58,3,9.215346866394821
2024-07-17,Western,Area 5,Wednesday,Afternoon,12,16119,708,686.9857756692585,0.1554887875753272,59,6,8.697890905698968
2024-07-18,Western,Area 5,Thursday,Morning,12,15122,662,674.8478291529458,0.1546399667363681,60,4,10.184646806010582
2024-07-19,Southern,Area 6,Friday,Afternoon,12,14014,709,735.4659549360758,0.14700713023166811,57,5,11.247044055042274
2024-07-20,Western,Area 2,Saturday,Afternoon,12,14568,753,729.4603470237547,0.15486150670814092,52,4,12.704759658214567
2024-07-21,Central,Area 5,Sunday,Afternoon,12,15017,759,793.5165251451057,0.14364185463542933,67,5,9.190560465466072
2024-07-22,Central,Area 2,Monday,Afternoon,12,14489,811,783.1326694178318,0.14702123054442506,57,5,9.75272963735264
2024-07-23,Central,Area 2,Tuesday,Morning,12,14561,876,863.3100558926623,0.14861480008821526,58,3,6.046340490105811
2024-07-24,Western,Area 5,Wednesday,Morning,12,15194,887,892.3922893467924,0.15191942170939235,59,3,5.954853097913845
2024-07-25,Western,Area 1,Thursday,Morning,12,14978,925,888.1264973002391,0.14654898699559515,63,6,6.687103134397125
2024-07-26,Southern,Area 2,Friday,Afternoon,12,14999,937,945.5988869443528,0.14892813932042243,61,6,9.982754914938772
2024-07-27,Western,Area 4,Saturday,Morning,12,14802,938,893.5770082256163,0.14592292501858245,55,5,4.813554324367873
2024-07-28,Central,Area 4,Sunday,Morning,12,14327,901,945.093386731771,0.15072775361530344,58,3,4.2396824555908506
2024-07-29,Central,Area 4,Monday,Morning,12,14216,943,943.3149235482546,0.15689963310766794,60,4,0.0
2024-07-30,Western,Area 1,Tuesday,Afternoon,12,14467,812,805.6743900645814,0.15360901016707892,54,4,1.4920628403607594
2024-07-31,Central,Area 5,Wednesday,Afternoon,12,14554,802,802.4009376449839,0.14947552227494518,54,6,4.055372619459242
2024-08-01,Western,Area 6,Thursday,Morning,12,14479,948,970.8055805699216,0.14911010436999997,50,5,5.495033178567672
2024-08-02,Southern,Area 4,Friday,Afternoon,12,14596,796,779.4232909811864,0.14745283864693673,51,2,7.452658027131651
2024-08-03,Western,Area 1,Saturday,Afternoon,12,15214,846,859.7195417843634,0.144811302893704,50,5,7.373441659005637
2024-08-04,Central,Area 3,Sunday,Morning,12,14123,558,576.3580967886619,0.16023805879369094,55,5,9.159478605097778
2024-08-05,Southern,Area 4,Monday,Afternoon,12,14920,623,626.6589555823607,0.14965657783393624,61,3,11.253989445970932
2024-08-06,Western,Area 6,Tuesday,Morning,12,14851,630,653.4221042008841,0.14543047320137187,58,3,5.468740825868314
2024-08-07,Western,Area 6,Wednesday,Afternoon,12,16131,630,626.4537271352561,0.14447858552689985,57,5,10.04324530036916
2024-08-08,Southern,Area 5,Thursday,Afternoon,12,14857,602,621.4602062761451,0.14690977841455566,51,4,11.100556441457684
2024-08-09,Southern,Area 6,Friday,Morning,12,14553,534,542.6448178318909,0.14705169569739018,58,5,6.891021100896549
2024-08-10,Central,Area 4,Saturday,Morning,12,15287,703,672.5646096142035,0.14318455624829607,48,6,11.239796827091205
2024-08-11,Southern,Area 4,Sunday,Afternoon,12,13970,379,382.531566351168,0.14726583914490723,69,5,12.36201764342509
2024-08-12,Western,Area 1,Monday,Morning,12,14940,505,493.29866473494394,0.1441931478645155,57,4,8.601328009590324
2024-08-13,Central,Area 5,Tuesday,Afternoon,12,14825,540,519.0275163198078,0.1526020054450021,57,5,7.762483785634579
2024-08-14,Central,Area 3,Wednesday,Morning,12,14527,594,576.7570619521314,0.15161131128843178,50,4,8.935391284993685
2024-08-15,Western,Area 1,Thursday,Afternoon,12,15212,675,662.8022225380608,0.15680779483505167,47,4,5.069337159490953
2024-08-16,Western,Area 3,Friday,Morning,12,15054,730,729.2680495351815,0.15341291104069826,57,5,3.9959551988305106
2024-08-17,Western,Area 1,Saturday,Morning,12,15474,793,830.1253967646672,0.14457810789743525,51,5,0.0
2024-08-18,Southern,Area 3,Sunday,Morning,12,15613,834,861.1498601347892,0.13971628153581633,53,3,0.0
2024-08-19,Western,Area 6,Monday,Morning,12,14519,787,796.1223034741199,0.14753307914418165,46,4,0.0
2024-08-20,Western,Area 4,Tuesday,Afternoon,12,13882,843,810.5447062359349,0.15404474325869205,51,5,0.8139064677660084
2024-08-21,Central,Area 2,Wednesday,Morning,12,15181,934,947.2913057402526,0.14918851889995569,54,5,6.5045407132965165
